Zipcode,ZipCodeType,City,State,LocationType,Lat,Long,Location,Decommisioned
2461,STANDARD,NEWTON HIGHLANDS,MA,PRIMARY,42.31,-71.2,NA-US-MA-NEWTON HIGHLANDS,FALSE
2462,STANDARD,NEWTON LOWER FALLS,MA,PRIMARY,42.33,-71.25,NA-US-MA-NEWTON LOWER FALLS,FALSE
2464,STANDARD,NEWTON UPPER FALLS,MA,PRIMARY,42.31,-71.22,NA-US-MA-NEWTON UPPER FALLS,FALSE
2465,STANDARD,WEST NEWTON,MA,PRIMARY,42.35,-71.22,NA-US-MA-WEST NEWTON,FALSE
2466,STANDARD,AUBURNDALE,MA,PRIMARY,42.34,-71.24,NA-US-MA-AUBURNDALE,FALSE
960,PO BOX,BAYAMON,PR,PRIMARY,18.28,-66.13,NA-US-PR-BAYAMON,FALSE
961,STANDARD,BAYAMON,PR,PRIMARY,18.41,-66.15,NA-US-PR-BAYAMON,FALSE
962,STANDARD,CATANO,PR,PRIMARY,18.43,-66.11,NA-US-PR-CATANO,FALSE
963,PO BOX,CATANO,PR,PRIMARY,18.43,-66.11,NA-US-PR-CATANO,FALSE
975,UNIQUE,SAN JUAN,PR,PRIMARY,18.4,-66.06,NA-US-PR-SAN JUAN,FALSE
976,STANDARD,TRUJILLO ALTO,PR,PRIMARY,18.36,-66.01,NA-US-PR-TRUJILLO ALTO,FALSE
977,PO BOX,TRUJILLO ALTO,PR,PRIMARY,18.36,-66.01,NA-US-PR-TRUJILLO ALTO,FALSE
978,PO BOX,SAINT JUST,PR,PRIMARY,18.37,-66.01,NA-US-PR-SAINT JUST,FALSE
754,STANDARD,SAN LORENZO,PR,PRIMARY,18.19,-65.96,NA-US-PR-SAN LORENZO,FALSE
685,STANDARD,SAN SEBASTIAN,PR,PRIMARY,18.33,-66.99,NA-US-PR-SAN SEBASTIAN,FALSE
757,STANDARD,SANTA ISABEL,PR,PRIMARY,17.97,-66.4,NA-US-PR-SANTA ISABEL,FALSE
953,STANDARD,TOA ALTA,PR,PRIMARY,18.39,-66.25,NA-US-PR-TOA ALTA,FALSE
954,PO BOX,TOA ALTA,PR,PRIMARY,18.39,-66.25,NA-US-PR-TOA ALTA,FALSE
949,STANDARD,TOA BAJA,PR,PRIMARY,18.44,-66.25,NA-US-PR-TOA BAJA,FALSE
950,PO BOX,TOA BAJA,PR,PRIMARY,18.44,-66.25,NA-US-PR-TOA BAJA,FALSE
951,PO BOX,TOA BAJA,PR,PRIMARY,18.44,-66.25,NA-US-PR-TOA BAJA,FALSE
641,STANDARD,UTUADO,PR,PRIMARY,18.27,-66.7,NA-US-PR-UTUADO,FALSE
692,STANDARD,VEGA ALTA,PR,PRIMARY,18.41,-66.32,NA-US-PR-VEGA ALTA,FALSE
693,STANDARD,VEGA BAJA,PR,PRIMARY,18.44,-66.39,NA-US-PR-VEGA BAJA,FALSE
694,PO BOX,VEGA BAJA,PR,PRIMARY,18.44,-66.39,NA-US-PR-VEGA BAJA,FALSE
765,STANDARD,VIEQUES,PR,PRIMARY,18.42,-65.83,NA-US-PR-VIEQUES,FALSE
766,STANDARD,VILLALBA,PR,PRIMARY,18.13,-66.48,NA-US-PR-VILLALBA,FALSE
767,STANDARD,YABUCOA,PR,PRIMARY,18.04,-65.87,NA-US-PR-YABUCOA,FALSE
698,STANDARD,YAUCO,PR,PRIMARY,18.03,-66.86,NA-US-PR-YAUCO,FALSE
2467,STANDARD,CHESTNUT HILL,MA,PRIMARY,42.31,-71.16,NA-US-MA-CHESTNUT HILL,FALSE
2468,STANDARD,WABAN,MA,PRIMARY,42.32,-71.23,NA-US-MA-WABAN,FALSE
2495,PO BOX,NONANTUM,MA,PRIMARY,42.33,-71.2,NA-US-MA-NONANTUM,FALSE
2451,STANDARD,WALTHAM,MA,PRIMARY,42.38,-71.24,NA-US-MA-WALTHAM,FALSE
2452,STANDARD,WALTHAM,MA,PRIMARY,42.38,-71.24,NA-US-MA-WALTHAM,FALSE
2453,STANDARD,WALTHAM,MA,PRIMARY,42.38,-71.24,NA-US-MA-WALTHAM,FALSE
2454,PO BOX,WALTHAM,MA,PRIMARY,42.38,-71.24,NA-US-MA-WALTHAM,FALSE
2455,PO BOX,NORTH WALTHAM,MA,PRIMARY,42.39,-71.22,NA-US-MA-NORTH WALTHAM,FALSE
2471,PO BOX,WATERTOWN,MA,PRIMARY,42.36,-71.17,NA-US-MA-WATERTOWN,FALSE
2472,STANDARD,WATERTOWN,MA,PRIMARY,42.36,-71.17,NA-US-MA-WATERTOWN,FALSE
2477,UNIQUE,WATERTOWN,MA,PRIMARY,42.36,-71.17,NA-US-MA-WATERTOWN,FALSE
2457,PO BOX,BABSON PARK,MA,PRIMARY,42.29,-71.26,NA-US-MA-BABSON PARK,FALSE
2481,STANDARD,WELLESLEY HILLS,MA,PRIMARY,42.31,-71.27,NA-US-MA-WELLESLEY HILLS,FALSE
2482,STANDARD,WELLESLEY,MA,PRIMARY,42.3,-71.28,NA-US-MA-WELLESLEY,FALSE
2493,STANDARD,WESTON,MA,PRIMARY,42.36,-71.26,NA-US-MA-WESTON,FALSE
2184,STANDARD,BRAINTREE,MA,PRIMARY,42.2,-71,NA-US-MA-BRAINTREE,FALSE
2185,PO BOX,BRAINTREE,MA,PRIMARY,42.2,-71,NA-US-MA-BRAINTREE,FALSE
2186,STANDARD,MILTON,MA,PRIMARY,42.24,-71.08,NA-US-MA-MILTON,FALSE
2187,PO BOX,MILTON VILLAGE,MA,PRIMARY,42.26,-71.08,NA-US-MA-MILTON VILLAGE,FALSE
2169,STANDARD,QUINCY,MA,PRIMARY,42.26,-71,NA-US-MA-QUINCY,FALSE
2170,STANDARD,QUINCY,MA,PRIMARY,42.26,-71,NA-US-MA-QUINCY,FALSE
2171,STANDARD,QUINCY,MA,PRIMARY,42.26,-71,NA-US-MA-QUINCY,FALSE
2269,PO BOX,QUINCY,MA,PRIMARY,42.26,-71,NA-US-MA-QUINCY,FALSE
2188,STANDARD,WEYMOUTH,MA,PRIMARY,42.2,-70.94,NA-US-MA-WEYMOUTH,FALSE
2189,STANDARD,EAST WEYMOUTH,MA,PRIMARY,42.2,-70.94,NA-US-MA-EAST WEYMOUTH,FALSE
2190,STANDARD,SOUTH WEYMOUTH,MA,PRIMARY,42.2,-70.94,NA-US-MA-SOUTH WEYMOUTH,FALSE
2191,STANDARD,NORTH WEYMOUTH,MA,PRIMARY,42.2,-70.94,NA-US-MA-NORTH WEYMOUTH,FALSE
1718,STANDARD,VILLAGE OF NAGOG WOODS,MA,PRIMARY,42.51,-71.41,NA-US-MA-VILLAGE OF NAGOG WOODS,FALSE
1719,STANDARD,BOXBOROUGH,MA,PRIMARY,42.5,-71.5,NA-US-MA-BOXBOROUGH,FALSE
1720,STANDARD,ACTON,MA,PRIMARY,42.48,-71.46,NA-US-MA-ACTON,FALSE
2474,STANDARD,ARLINGTON,MA,PRIMARY,42.41,-71.16,NA-US-MA-ARLINGTON,FALSE
2475,PO BOX,ARLINGTON HEIGHTS,MA,PRIMARY,42.41,-71.18,NA-US-MA-ARLINGTON HEIGHTS,FALSE
2476,STANDARD,ARLINGTON,MA,PRIMARY,42.41,-71.16,NA-US-MA-ARLINGTON,FALSE
2150,STANDARD,CHELSEA,MA,PRIMARY,42.39,-71.03,NA-US-MA-CHELSEA,FALSE
2149,STANDARD,EVERETT,MA,PRIMARY,42.4,-71.05,NA-US-MA-EVERETT,FALSE
2152,STANDARD,WINTHROP,MA,PRIMARY,42.37,-70.98,NA-US-MA-WINTHROP,FALSE
2151,STANDARD,REVERE,MA,PRIMARY,42.41,-70.99,NA-US-MA-REVERE,FALSE
2148,STANDARD,MALDEN,MA,PRIMARY,42.43,-71.05,NA-US-MA-MALDEN,FALSE
2176,STANDARD,MELROSE,MA,PRIMARY,42.45,-71.05,NA-US-MA-MELROSE,FALSE
2153,PO BOX,MEDFORD,MA,PRIMARY,42.42,-71.1,NA-US-MA-MEDFORD,FALSE
2155,STANDARD,MEDFORD,MA,PRIMARY,42.42,-71.1,NA-US-MA-MEDFORD,FALSE
2156,PO BOX,WEST MEDFORD,MA,PRIMARY,42.42,-71.13,NA-US-MA-WEST MEDFORD,FALSE
2143,STANDARD,SOMERVILLE,MA,PRIMARY,42.39,-71.1,NA-US-MA-SOMERVILLE,FALSE
2144,STANDARD,SOMERVILLE,MA,PRIMARY,42.39,-71.1,NA-US-MA-SOMERVILLE,FALSE
2145,STANDARD,SOMERVILLE,MA,PRIMARY,42.39,-71.1,NA-US-MA-SOMERVILLE,FALSE
2180,STANDARD,STONEHAM,MA,PRIMARY,42.47,-71.09,NA-US-MA-STONEHAM,FALSE
1913,STANDARD,AMESBURY,MA,PRIMARY,42.85,-70.92,NA-US-MA-AMESBURY,FALSE
1810,STANDARD,ANDOVER,MA,PRIMARY,42.65,-71.14,NA-US-MA-ANDOVER,FALSE
1812,UNIQUE,ANDOVER,MA,PRIMARY,42.65,-71.14,NA-US-MA-ANDOVER,FALSE
1899,UNIQUE,ANDOVER,MA,PRIMARY,42.65,-71.14,NA-US-MA-ANDOVER,FALSE
5501,UNIQUE,ANDOVER,MA,PRIMARY,42.65,-71.14,NA-US-MA-ANDOVER,FALSE
1586,PO BOX,WEST MILLBURY,MA,PRIMARY,42.19,-71.76,NA-US-MA-WEST MILLBURY,FALSE
2054,STANDARD,MILLIS,MA,PRIMARY,42.16,-71.35,NA-US-MA-MILLIS,FALSE
1529,STANDARD,MILLVILLE,MA,PRIMARY,42.03,-71.58,NA-US-MA-MILLVILLE,FALSE
2350,PO BOX,MONPONSETT,MA,PRIMARY,42.02,-70.84,NA-US-MA-MONPONSETT,FALSE
2553,PO BOX,MONUMENT BEACH,MA,PRIMARY,41.71,-70.6,NA-US-MA-MONUMENT BEACH,FALSE
2554,STANDARD,NANTUCKET,MA,PRIMARY,41.27,-70.1,NA-US-MA-NANTUCKET,FALSE
2564,PO BOX,SIASCONSET,MA,PRIMARY,41.27,-70,NA-US-MA-SIASCONSET,FALSE
2584,PO BOX,NANTUCKET,MA,PRIMARY,41.27,-70.1,NA-US-MA-NANTUCKET,FALSE
1760,STANDARD,NATICK,MA,PRIMARY,42.28,-71.35,NA-US-MA-NATICK,FALSE
1531,STANDARD,NEW BRAINTREE,MA,PRIMARY,42.31,-72.13,NA-US-MA-NEW BRAINTREE,FALSE
1950,STANDARD,NEWBURYPORT,MA,PRIMARY,42.81,-70.88,NA-US-MA-NEWBURYPORT,FALSE
1951,STANDARD,NEWBURY,MA,PRIMARY,42.8,-71,NA-US-MA-NEWBURY,FALSE
1952,STANDARD,SALISBURY,MA,PRIMARY,42.83,-70.84,NA-US-MA-SALISBURY,FALSE
2056,STANDARD,NORFOLK,MA,PRIMARY,42.11,-71.31,NA-US-MA-NORFOLK,FALSE
2351,STANDARD,ABINGTON,MA,PRIMARY,42.11,-70.95,NA-US-MA-ABINGTON,FALSE
1862,STANDARD,NORTH BILLERICA,MA,PRIMARY,42.57,-71.29,NA-US-MA-NORTH BILLERICA,FALSE
1532,STANDARD,NORTHBOROUGH,MA,PRIMARY,42.31,-71.64,NA-US-MA-NORTHBOROUGH,FALSE
1534,STANDARD,NORTHBRIDGE,MA,PRIMARY,42.15,-71.65,NA-US-MA-NORTHBRIDGE,FALSE
1535,STANDARD,NORTH BROOKFIELD,MA,PRIMARY,42.27,-72.08,NA-US-MA-NORTH BROOKFIELD,FALSE
2355,PO BOX,NORTH CARVER,MA,PRIMARY,41.91,-70.79,NA-US-MA-NORTH CARVER,FALSE
2650,STANDARD,NORTH CHATHAM,MA,PRIMARY,41.7,-69.95,NA-US-MA-NORTH CHATHAM,FALSE
1863,STANDARD,NORTH CHELMSFORD,MA,PRIMARY,42.63,-71.39,NA-US-MA-NORTH CHELMSFORD,FALSE
2651,PO BOX,NORTH EASTHAM,MA,PRIMARY,41.84,-69.97,NA-US-MA-NORTH EASTHAM,FALSE
2356,STANDARD,NORTH EASTON,MA,PRIMARY,42.05,-71.1,NA-US-MA-NORTH EASTON,FALSE
2357,UNIQUE,NORTH EASTON,MA,PRIMARY,42.05,-71.1,NA-US-MA-NORTH EASTON,FALSE
2556,STANDARD,NORTH FALMOUTH,MA,PRIMARY,41.64,-70.63,NA-US-MA-NORTH FALMOUTH,FALSE
2565,PO BOX,SILVER BEACH,MA,PRIMARY,41.63,-70.64,NA-US-MA-SILVER BEACH,FALSE
1536,STANDARD,NORTH GRAFTON,MA,PRIMARY,42.23,-71.69,NA-US-MA-NORTH GRAFTON,FALSE
2059,PO BOX,NORTH MARSHFIELD,MA,PRIMARY,42.1,-70.71,NA-US-MA-NORTH MARSHFIELD,FALSE
1537,STANDARD,NORTH OXFORD,MA,PRIMARY,42.16,-71.88,NA-US-MA-NORTH OXFORD,FALSE
2358,PO BOX,NORTH PEMBROKE,MA,PRIMARY,42.09,-70.78,NA-US-MA-NORTH PEMBROKE,FALSE
1864,STANDARD,NORTH READING,MA,PRIMARY,42.56,-71.06,NA-US-MA-NORTH READING,FALSE
1889,UNIQUE,NORTH READING,MA,PRIMARY,42.56,-71.06,NA-US-MA-NORTH READING,FALSE
5544,UNIQUE,ANDOVER,MA,PRIMARY,42.65,-71.14,NA-US-MA-ANDOVER,FALSE
1430,STANDARD,ASHBURNHAM,MA,PRIMARY,42.63,-71.9,NA-US-MA-ASHBURNHAM,FALSE
1431,STANDARD,ASHBY,MA,PRIMARY,42.68,-71.81,NA-US-MA-ASHBY,FALSE
1721,STANDARD,ASHLAND,MA,PRIMARY,42.25,-71.46,NA-US-MA-ASHLAND,FALSE
1501,STANDARD,AUBURN,MA,PRIMARY,42.2,-71.83,NA-US-MA-AUBURN,FALSE
2322,STANDARD,AVON,MA,PRIMARY,42.11,-71.03,NA-US-MA-AVON,FALSE
1432,STANDARD,AYER,MA,PRIMARY,42.56,-71.58,NA-US-MA-AYER,FALSE
1434,STANDARD,DEVENS,MA,PRIMARY,42.53,-71.61,NA-US-MA-DEVENS,FALSE
1436,STANDARD,BALDWINVILLE,MA,PRIMARY,42.6,-72.07,NA-US-MA-BALDWINVILLE,FALSE
2630,STANDARD,BARNSTABLE,MA,PRIMARY,41.7,-70.3,NA-US-MA-BARNSTABLE,FALSE
1730,STANDARD,BEDFORD,MA,PRIMARY,42.48,-71.26,NA-US-MA-BEDFORD,FALSE
1731,STANDARD,HANSCOM AFB,MA,PRIMARY,42.46,-71.28,NA-US-MA-HANSCOM AFB,FALSE
2019,STANDARD,BELLINGHAM,MA,PRIMARY,42.09,-71.47,NA-US-MA-BELLINGHAM,FALSE
1503,STANDARD,BERLIN,MA,PRIMARY,42.38,-71.63,NA-US-MA-BERLIN,FALSE
1915,STANDARD,BEVERLY,MA,PRIMARY,42.55,-70.84,NA-US-MA-BEVERLY,FALSE
1821,STANDARD,BILLERICA,MA,PRIMARY,42.55,-71.26,NA-US-MA-BILLERICA,FALSE
1822,PO BOX,BILLERICA,MA,PRIMARY,42.55,-71.26,NA-US-MA-BILLERICA,FALSE
1504,STANDARD,BLACKSTONE,MA,PRIMARY,42.01,-71.5,NA-US-MA-BLACKSTONE,FALSE
1740,STANDARD,BOLTON,MA,PRIMARY,42.43,-71.6,NA-US-MA-BOLTON,FALSE
2108,STANDARD,BOSTON,MA,PRIMARY,42.35,-71.06,NA-US-MA-BOSTON,FALSE
2109,STANDARD,BOSTON,MA,PRIMARY,42.35,-71.06,NA-US-MA-BOSTON,FALSE
2110,STANDARD,BOSTON,MA,PRIMARY,42.35,-71.06,NA-US-MA-BOSTON,FALSE
2111,STANDARD,BOSTON,MA,PRIMARY,42.35,-71.06,NA-US-MA-BOSTON,FALSE
2112,PO BOX,BOSTON,MA,PRIMARY,42.35,-71.06,NA-US-MA-BOSTON,FALSE
2113,STANDARD,BOSTON,MA,PRIMARY,42.35,-71.06,NA-US-MA-BOSTON,FALSE
2114,STANDARD,BOSTON,MA,PRIMARY,42.35,-71.06,NA-US-MA-BOSTON,FALSE
2115,STANDARD,BOSTON,MA,PRIMARY,42.35,-71.06,NA-US-MA-BOSTON,FALSE
2116,STANDARD,BOSTON,MA,PRIMARY,42.35,-71.06,NA-US-MA-BOSTON,FALSE
2117,PO BOX,BOSTON,MA,PRIMARY,42.35,-71.06,NA-US-MA-BOSTON,FALSE
2118,STANDARD,BOSTON,MA,PRIMARY,42.35,-71.06,NA-US-MA-BOSTON,FALSE
2119,STANDARD,ROXBURY,MA,PRIMARY,42.35,-71.06,NA-US-MA-ROXBURY,FALSE
2120,STANDARD,ROXBURY CROSSING,MA,PRIMARY,42.35,-71.06,NA-US-MA-ROXBURY CROSSING,FALSE
2121,STANDARD,DORCHESTER,MA,PRIMARY,42.35,-71.06,NA-US-MA-DORCHESTER,FALSE
2122,STANDARD,DORCHESTER,MA,PRIMARY,42.35,-71.06,NA-US-MA-DORCHESTER,FALSE
2123,PO BOX,BOSTON,MA,PRIMARY,42.35,-71.06,NA-US-MA-BOSTON,FALSE
2124,STANDARD,DORCHESTER CENTER,MA,PRIMARY,42.35,-71.06,NA-US-MA-DORCHESTER CENTER,FALSE
2125,STANDARD,DORCHESTER,MA,PRIMARY,42.35,-71.06,NA-US-MA-DORCHESTER,FALSE
2126,STANDARD,MATTAPAN,MA,PRIMARY,42.26,-71.1,NA-US-MA-MATTAPAN,FALSE
2127,STANDARD,BOSTON,MA,PRIMARY,42.35,-71.06,NA-US-MA-BOSTON,FALSE
2128,STANDARD,BOSTON,MA,PRIMARY,42.35,-71.06,NA-US-MA-BOSTON,FALSE
2129,STANDARD,CHARLESTOWN,MA,PRIMARY,42.38,-71.06,NA-US-MA-CHARLESTOWN,FALSE
2130,STANDARD,JAMAICA PLAIN,MA,PRIMARY,42.3,-71.11,NA-US-MA-JAMAICA PLAIN,FALSE
2131,STANDARD,ROSLINDALE,MA,PRIMARY,42.28,-71.13,NA-US-MA-ROSLINDALE,FALSE
2132,STANDARD,WEST ROXBURY,MA,PRIMARY,42.28,-71.16,NA-US-MA-WEST ROXBURY,FALSE
2133,STANDARD,BOSTON,MA,PRIMARY,42.35,-71.06,NA-US-MA-BOSTON,FALSE
2134,STANDARD,ALLSTON,MA,PRIMARY,42.35,-71.13,NA-US-MA-ALLSTON,FALSE
2135,STANDARD,BRIGHTON,MA,PRIMARY,42.35,-71.15,NA-US-MA-BRIGHTON,FALSE
2136,STANDARD,HYDE PARK,MA,PRIMARY,42.26,-71.11,NA-US-MA-HYDE PARK,FALSE
2137,PO BOX,READVILLE,MA,PRIMARY,42.25,-71.12,NA-US-MA-READVILLE,FALSE
2163,STANDARD,BOSTON,MA,PRIMARY,42.35,-71.06,NA-US-MA-BOSTON,FALSE
2196,PO BOX,BOSTON,MA,PRIMARY,42.35,-71.06,NA-US-MA-BOSTON,FALSE
2199,STANDARD,BOSTON,MA,PRIMARY,42.35,-71.06,NA-US-MA-BOSTON,FALSE
2201,UNIQUE,BOSTON,MA,PRIMARY,42.35,-71.06,NA-US-MA-BOSTON,FALSE
2203,STANDARD,BOSTON,MA,PRIMARY,42.35,-71.06,NA-US-MA-BOSTON,FALSE
2204,UNIQUE,BOSTON,MA,PRIMARY,42.35,-71.06,NA-US-MA-BOSTON,FALSE
2205,PO BOX,BOSTON,MA,PRIMARY,42.35,-71.06,NA-US-MA-BOSTON,FALSE
2206,UNIQUE,BOSTON,MA,PRIMARY,42.35,-71.06,NA-US-MA-BOSTON,FALSE
2210,STANDARD,BOSTON,MA,PRIMARY,42.35,-71.06,NA-US-MA-BOSTON,FALSE
2211,UNIQUE,BOSTON,MA,PRIMARY,42.35,-71.06,NA-US-MA-BOSTON,FALSE
2212,UNIQUE,BOSTON,MA,PRIMARY,42.35,-71.06,NA-US-MA-BOSTON,FALSE
2215,STANDARD,BOSTON,MA,PRIMARY,42.35,-71.06,NA-US-MA-BOSTON,FALSE
2217,UNIQUE,BOSTON,MA,PRIMARY,42.35,-71.06,NA-US-MA-BOSTON,FALSE
2222,STANDARD,BOSTON,MA,PRIMARY,42.35,-71.06,NA-US-MA-BOSTON,FALSE
2228,PO BOX,EAST BOSTON,MA,PRIMARY,42.35,-71.06,NA-US-MA-EAST BOSTON,FALSE
2241,UNIQUE,BOSTON,MA,PRIMARY,42.35,-71.06,NA-US-MA-BOSTON,FALSE
2266,UNIQUE,BOSTON,MA,PRIMARY,42.35,-71.06,NA-US-MA-BOSTON,FALSE
2283,STANDARD,BOSTON,MA,PRIMARY,42.35,-71.06,NA-US-MA-BOSTON,FALSE
2284,STANDARD,BOSTON,MA,PRIMARY,42.35,-71.06,NA-US-MA-BOSTON,FALSE
2293,UNIQUE,BOSTON,MA,PRIMARY,42.35,-71.06,NA-US-MA-BOSTON,FALSE
2295,UNIQUE,BOSTON,MA,PRIMARY,42.35,-71.06,NA-US-MA-BOSTON,FALSE
2297,UNIQUE,BOSTON,MA,PRIMARY,42.35,-71.06,NA-US-MA-BOSTON,FALSE
2298,PO BOX,BOSTON,MA,PRIMARY,42.34,-71.05,NA-US-MA-BOSTON,FALSE
1921,STANDARD,BOXFORD,MA,PRIMARY,42.67,-70.98,NA-US-MA-BOXFORD,FALSE
1505,STANDARD,BOYLSTON,MA,PRIMARY,42.35,-71.73,NA-US-MA-BOYLSTON,FALSE
2020,PO BOX,BRANT ROCK,MA,PRIMARY,42.08,-70.64,NA-US-MA-BRANT ROCK,FALSE
2631,STANDARD,BREWSTER,MA,PRIMARY,41.76,-70.08,NA-US-MA-BREWSTER,FALSE
2324,STANDARD,BRIDGEWATER,MA,PRIMARY,41.98,-70.97,NA-US-MA-BRIDGEWATER,FALSE
2325,UNIQUE,BRIDGEWATER,MA,PRIMARY,41.98,-70.97,NA-US-MA-BRIDGEWATER,FALSE
2301,STANDARD,BROCKTON,MA,PRIMARY,42.08,-71.02,NA-US-MA-BROCKTON,FALSE
2302,STANDARD,BROCKTON,MA,PRIMARY,42.08,-71.02,NA-US-MA-BROCKTON,FALSE
2303,PO BOX,BROCKTON,MA,PRIMARY,42.08,-71.02,NA-US-MA-BROCKTON,FALSE
2304,PO BOX,BROCKTON,MA,PRIMARY,42.08,-71.02,NA-US-MA-BROCKTON,FALSE
2305,PO BOX,BROCKTON,MA,PRIMARY,42.08,-71.02,NA-US-MA-BROCKTON,FALSE
1506,STANDARD,BROOKFIELD,MA,PRIMARY,42.21,-72.1,NA-US-MA-BROOKFIELD,FALSE
2327,PO BOX,BRYANTVILLE,MA,PRIMARY,42.06,-70.8,NA-US-MA-BRYANTVILLE,FALSE
1803,STANDARD,BURLINGTON,MA,PRIMARY,42.5,-71.2,NA-US-MA-BURLINGTON,FALSE
1805,UNIQUE,BURLINGTON,MA,PRIMARY,42.5,-71.2,NA-US-MA-BURLINGTON,FALSE
2532,STANDARD,BUZZARDS BAY,MA,PRIMARY,41.75,-70.61,NA-US-MA-BUZZARDS BAY,FALSE
2542,STANDARD,BUZZARDS BAY,MA,PRIMARY,41.75,-70.61,NA-US-MA-BUZZARDS BAY,FALSE
1922,STANDARD,BYFIELD,MA,PRIMARY,42.75,-70.93,NA-US-MA-BYFIELD,FALSE
2138,STANDARD,CAMBRIDGE,MA,PRIMARY,42.37,-71.11,NA-US-MA-CAMBRIDGE,FALSE
2139,STANDARD,CAMBRIDGE,MA,PRIMARY,42.37,-71.11,NA-US-MA-CAMBRIDGE,FALSE
2140,STANDARD,CAMBRIDGE,MA,PRIMARY,42.37,-71.11,NA-US-MA-CAMBRIDGE,FALSE
2141,STANDARD,CAMBRIDGE,MA,PRIMARY,42.37,-71.11,NA-US-MA-CAMBRIDGE,FALSE
2142,STANDARD,CAMBRIDGE,MA,PRIMARY,42.37,-71.11,NA-US-MA-CAMBRIDGE,FALSE
2238,PO BOX,CAMBRIDGE,MA,PRIMARY,42.37,-71.11,NA-US-MA-CAMBRIDGE,FALSE
2021,STANDARD,CANTON,MA,PRIMARY,42.15,-71.13,NA-US-MA-CANTON,FALSE
1741,STANDARD,CARLISLE,MA,PRIMARY,42.53,-71.35,NA-US-MA-CARLISLE,FALSE
2330,STANDARD,CARVER,MA,PRIMARY,41.88,-70.76,NA-US-MA-CARVER,FALSE
2534,PO BOX,CATAUMET,MA,PRIMARY,41.66,-70.61,NA-US-MA-CATAUMET,FALSE
2632,STANDARD,CENTERVILLE,MA,PRIMARY,41.66,-70.34,NA-US-MA-CENTERVILLE,FALSE
2634,PO BOX,CENTERVILLE,MA,PRIMARY,41.66,-70.34,NA-US-MA-CENTERVILLE,FALSE
1507,STANDARD,CHARLTON,MA,PRIMARY,42.13,-71.96,NA-US-MA-CHARLTON,FALSE
1509,PO BOX,CHARLTON DEPOT,MA,PRIMARY,42.13,-71.96,NA-US-MA-CHARLTON DEPOT,FALSE
1508,PO BOX,CHARLTON CITY,MA,PRIMARY,42.13,-71.96,NA-US-MA-CHARLTON CITY,FALSE
2633,STANDARD,CHATHAM,MA,PRIMARY,41.67,-69.96,NA-US-MA-CHATHAM,FALSE
1824,STANDARD,CHELMSFORD,MA,PRIMARY,42.59,-71.36,NA-US-MA-CHELMSFORD,FALSE
2535,STANDARD,CHILMARK,MA,PRIMARY,41.34,-70.74,NA-US-MA-CHILMARK,FALSE
2552,PO BOX,MENEMSHA,MA,PRIMARY,41.34,-70.73,NA-US-MA-MENEMSHA,FALSE
1510,STANDARD,CLINTON,MA,PRIMARY,42.41,-71.68,NA-US-MA-CLINTON,FALSE
2025,STANDARD,COHASSET,MA,PRIMARY,42.23,-70.8,NA-US-MA-COHASSET,FALSE
1742,STANDARD,CONCORD,MA,PRIMARY,42.45,-71.35,NA-US-MA-CONCORD,FALSE
2635,STANDARD,COTUIT,MA,PRIMARY,41.62,-70.44,NA-US-MA-COTUIT,FALSE
2652,PO BOX,NORTH TRURO,MA,PRIMARY,42.04,-70.09,NA-US-MA-NORTH TRURO,FALSE
1538,PO BOX,NORTH UXBRIDGE,MA,PRIMARY,42.05,-71.64,NA-US-MA-NORTH UXBRIDGE,FALSE
2061,STANDARD,NORWELL,MA,PRIMARY,42.16,-70.78,NA-US-MA-NORWELL,FALSE
2062,STANDARD,NORWOOD,MA,PRIMARY,42.18,-71.19,NA-US-MA-NORWOOD,FALSE
1865,PO BOX,NUTTING LAKE,MA,PRIMARY,42.54,-71.25,NA-US-MA-NUTTING LAKE,FALSE
2557,STANDARD,OAK BLUFFS,MA,PRIMARY,41.45,-70.56,NA-US-MA-OAK BLUFFS,FALSE
2558,PO BOX,ONSET,MA,PRIMARY,41.74,-70.66,NA-US-MA-ONSET,FALSE
2653,STANDARD,ORLEANS,MA,PRIMARY,41.79,-70,NA-US-MA-ORLEANS,FALSE
2655,STANDARD,OSTERVILLE,MA,PRIMARY,41.62,-70.38,NA-US-MA-OSTERVILLE,FALSE
1540,STANDARD,OXFORD,MA,PRIMARY,42.11,-71.87,NA-US-MA-OXFORD,FALSE
1960,STANDARD,PEABODY,MA,PRIMARY,42.53,-70.97,NA-US-MA-PEABODY,FALSE
1961,PO BOX,PEABODY,MA,PRIMARY,42.53,-70.97,NA-US-MA-PEABODY,FALSE
2359,STANDARD,PEMBROKE,MA,PRIMARY,42.06,-70.8,NA-US-MA-PEMBROKE,FALSE
1463,STANDARD,PEPPERELL,MA,PRIMARY,42.66,-71.58,NA-US-MA-PEPPERELL,FALSE
1866,PO BOX,PINEHURST,MA,PRIMARY,42.53,-71.23,NA-US-MA-PINEHURST,FALSE
2360,STANDARD,PLYMOUTH,MA,PRIMARY,41.95,-70.66,NA-US-MA-PLYMOUTH,FALSE
2361,PO BOX,PLYMOUTH,MA,PRIMARY,41.95,-70.66,NA-US-MA-PLYMOUTH,FALSE
2362,PO BOX,PLYMOUTH,MA,PRIMARY,41.95,-70.66,NA-US-MA-PLYMOUTH,FALSE
